cpu_demand_mips,ram_demand_mb,size_mbits,cpu_cycles,static_priority,cpu_norm,ram_norm,size_norm,cpu_ram_ratio,compute_density,load_score,task_type,task_type_name
2601.15,1130.14,2.4605,730761554.99,0.0,0.800577,0.853651,0.153492,2.3016,297000000.0,0.821807,0,CPU_INTENSIVE
1570.62,1012.91,2.7164,806757728.46,0.0,0.285312,0.739172,0.238785,1.5506,297000000.0,0.466856,1,MEM_INTENSIVE
1510.25,779.41,4.8459,1439244002.91,0.0,0.255125,0.511144,0.948646,1.9377,297000000.0,0.357532,2,BALANCED
2751.48,1266.63,4.6246,1373492106.29,1.0,0.875738,0.986945,0.874851,2.1723,297000000.0,0.920221,0,CPU_INTENSIVE
2639.32,288.92,3.1799,944431978.38,0.0,0.819658,0.032149,0.393302,9.1351,297000000.0,0.504655,0,CPU_INTENSIVE
2377.5,801.53,3.1636,939586846.35,0.0,0.688752,0.53274,0.387864,2.9662,297000000.0,0.626347,0,CPU_INTENSIVE
2419.12,735.65,4.6775,1389203544.45,1.0,0.709558,0.468405,0.892484,3.2884,297000000.0,0.613097,0,CPU_INTENSIVE
1340.78,914.23,4.916,1460046959.35,1.0,0.170392,0.642804,0.971994,1.4666,297000000.0,0.359356,2,BALANCED
1499.34,398.85,4.5817,1360762127.75,1.0,0.24967,0.139499,0.860564,3.7592,297000000.0,0.205602,2,BALANCED
2006.36,1270.65,2.0364,604817542.72,0.0,0.503179,0.990872,0.012141,1.579,297000000.0,0.698256,1,MEM_INTENSIVE
2024.58,1082.83,3.0658,910555851.74,0.0,0.512289,0.807447,0.355282,1.8697,297000000.0,0.630352,1,MEM_INTENSIVE
1335.88,1014.59,4.3541,1293175638.09,1.0,0.167938,0.740815,0.784709,1.3167,297000000.0,0.397089,1,MEM_INTENSIVE
1786.91,1170.33,2.0081,596412180.85,1.0,0.393457,0.892905,0.002707,1.5268,297000000.0,0.593236,1,MEM_INTENSIVE
2110.08,598.11,2.8161,836392263.56,0.0,0.555042,0.334094,0.272045,3.5279,297000000.0,0.466663,2,BALANCED
1363.05,798.34,4.1201,1223666065.89,0.0,0.181523,0.529625,0.706696,1.7074,297000000.0,0.320764,2,BALANCED
1186.22,1120.67,2.5249,749905253.2,0.0,0.093109,0.844409,0.174978,1.0585,297000000.0,0.393629,1,MEM_INTENSIVE
1721.13,1057.55,2.6188,777789156.93,1.0,0.360565,0.782761,0.206273,1.6275,297000000.0,0.529444,1,MEM_INTENSIVE
1994.05,289.73,2.6759,794739928.86,0.0,0.497026,0.032936,0.225297,6.8825,297000000.0,0.31139,2,BALANCED
2674.77,338.72,4.6462,1379931239.11,0.0,0.837383,0.080785,0.882078,7.8966,297000000.0,0.534744,0,CPU_INTENSIVE
2739.37,971.19,4.0225,1194670382.96,0.0,0.869684,0.698429,0.674153,2.8206,297000000.0,0.801182,0,CPU_INTENSIVE
2305.57,1197.17,2.3016,683565103.26,0.0,0.652787,0.91911,0.100522,1.9259,297000000.0,0.759316,0,CPU_INTENSIVE
1144.91,1223.48,3.3358,990731530.21,0.0,0.072455,0.944805,0.445265,0.9358,297000000.0,0.421395,1,MEM_INTENSIVE
2682.24,1270.78,2.4853,738148169.89,0.0,0.84112,0.991,0.161782,2.1107,297000000.0,0.901072,0,CPU_INTENSIVE
2774.85,306.05,4.2623,1265894689.13,0.0,0.887423,0.048875,0.754091,9.0667,297000000.0,0.552004,0,CPU_INTENSIVE
2297.19,782.39,2.7792,825430346.61,1.0,0.648597,0.514048,0.259742,2.9361,297000000.0,0.594777,2,BALANCED
1233.89,361.8,3.9134,1162270925.76,0.0,0.116947,0.103323,0.63779,3.4104,297000000.0,0.111497,2,BALANCED
1433.27,964.49,4.0605,1205982963.1,0.0,0.216633,0.691885,0.68685,1.486,297000000.0,0.406734,1,MEM_INTENSIVE
2869.92,650.66,4.5076,1338753907.4,1.0,0.934958,0.385414,0.835863,4.4107,297000000.0,0.71514,0,CPU_INTENSIVE
2479.66,1268.17,4.5398,1348319010.71,0.0,0.739831,0.988447,0.846598,1.9553,297000000.0,0.839278,0,CPU_INTENSIVE
2253.53,617.77,4.0385,1199421329.47,0.0,0.626766,0.35329,0.679485,3.6479,297000000.0,0.517375,2,BALANCED
2996.46,760.28,2.1839,648621922.6,0.0,0.998228,0.492463,0.061304,3.9412,297000000.0,0.795922,0,CPU_INTENSIVE
1238.05,506.64,2.9863,886942900.97,0.0,0.119024,0.244765,0.32878,2.4436,297000000.0,0.169321,2,BALANCED
1367.62,425.73,2.1349,634063140.07,0.0,0.183808,0.165753,0.044964,3.2124,297000000.0,0.176586,2,BALANCED
2387.01,296.91,2.0849,619208444.32,0.0,0.693505,0.039946,0.028292,8.0396,297000000.0,0.432082,0,CPU_INTENSIVE
1565.07,867.05,3.3038,981232320.53,0.0,0.282534,0.596726,0.434604,1.8051,297000000.0,0.408211,2,BALANCED
1575.62,951.44,2.1622,642162391.65,0.0,0.287809,0.679145,0.054054,1.656,297000000.0,0.444344,1,MEM_INTENSIVE
2961.51,1012.81,3.3956,1008504312.16,1.0,0.980757,0.739075,0.465212,2.9241,297000000.0,0.884084,0,CPU_INTENSIVE
2625.03,1010.03,2.6659,791761049.25,0.0,0.812516,0.736354,0.221954,2.599,297000000.0,0.782051,0,CPU_INTENSIVE
1925.6,1102.24,4.0515,1203305613.74,0.0,0.462799,0.826411,0.683845,1.747,297000000.0,0.608244,1,MEM_INTENSIVE
2299.65,532.96,3.1151,925194732.51,1.0,0.649827,0.27047,0.371711,4.3149,297000000.0,0.498084,2,BALANCED
2573.88,699.39,3.3147,984470376.17,1.0,0.786941,0.432998,0.438238,3.6802,297000000.0,0.645364,0,CPU_INTENSIVE
1418.85,857.93,2.6977,801204736.55,1.0,0.209427,0.587822,0.232553,1.6538,297000000.0,0.360785,2,BALANCED
2535.01,641.5,3.1407,932789905.25,0.0,0.767507,0.376469,0.380236,3.9517,297000000.0,0.611092,0,CPU_INTENSIVE
2630.09,584.54,4.2741,1269410264.23,0.0,0.815045,0.320837,0.758036,4.4994,297000000.0,0.617362,0,CPU_INTENSIVE
2321.74,698.04,4.2434,1260280643.32,0.0,0.660868,0.431681,0.74779,3.3261,297000000.0,0.569193,0,CPU_INTENSIVE
1828.85,793.89,2.9532,877090600.32,1.0,0.414427,0.525283,0.317722,2.3037,297000000.0,0.45877,2,BALANCED
1829.7,382.83,3.2313,959703352.94,0.0,0.414852,0.123857,0.410441,4.7794,297000000.0,0.298454,2,BALANCED
2861.42,293.09,3.8644,1147719440.19,0.0,0.930711,0.036222,0.621458,9.7629,297000000.0,0.572916,0,CPU_INTENSIVE
1040.52,511.54,2.3555,699570359.85,1.0,0.020261,0.249548,0.118485,2.0341,297000000.0,0.111976,2,BALANCED
1549.14,666.94,3.5871,1065374099.6,1.0,0.27457,0.401306,0.529039,2.3228,297000000.0,0.325265,2,BALANCED
1323.74,351.81,3.649,1083758998.74,0.0,0.161869,0.093566,0.549673,3.7626,297000000.0,0.134548,2,BALANCED
2096.8,483.15,2.0727,615588354.49,0.0,0.548398,0.221823,0.024229,4.3399,297000000.0,0.417768,2,BALANCED
1216.62,385.9,2.4396,724573222.42,0.0,0.108308,0.126859,0.146547,3.1526,297000000.0,0.115728,2,BALANCED
2235.32,880.94,4.9601,1473148097.55,1.0,0.61766,0.61029,0.986698,2.5374,297000000.0,0.614712,2,BALANCED
2949.0,464.91,3.8692,1149156709.67,0.0,0.974501,0.204013,0.623072,6.3432,297000000.0,0.666306,0,CPU_INTENSIVE
1767.9,1209.59,2.4477,726961906.04,0.0,0.383952,0.931243,0.149228,1.4616,297000000.0,0.602868,1,MEM_INTENSIVE
1758.25,920.35,4.9037,1456404897.75,1.0,0.379125,0.648775,0.967907,1.9104,297000000.0,0.486985,2,BALANCED
2845.73,837.44,4.1132,1221617619.17,1.0,0.922864,0.567811,0.704397,3.3981,297000000.0,0.780843,0,CPU_INTENSIVE
2066.77,945.68,3.3687,1000516350.88,1.0,0.533387,0.673514,0.456247,2.1855,297000000.0,0.589438,1,MEM_INTENSIVE
1488.24,1130.9,2.1034,624713654.61,0.0,0.244119,0.854393,0.034471,1.316,297000000.0,0.488229,1,MEM_INTENSIVE
2998.78,263.66,2.4831,737491703.39,0.0,0.99939,0.007483,0.161046,11.3736,297000000.0,0.602627,0,CPU_INTENSIVE
1119.98,859.94,4.052,1203444092.27,0.0,0.059991,0.58979,0.684,1.3024,297000000.0,0.27191,2,BALANCED
1730.37,970.02,3.7829,1123516335.36,1.0,0.365185,0.697282,0.594294,1.7839,297000000.0,0.498024,1,MEM_INTENSIVE
2126.27,1159.07,4.0005,1188148457.55,0.0,0.563136,0.881907,0.666833,1.8345,297000000.0,0.690644,1,MEM_INTENSIVE
1643.17,343.95,2.7339,811962775.29,1.0,0.321584,0.085886,0.244627,4.7774,297000000.0,0.227305,2,BALANCED
2973.25,483.82,4.4446,1320054464.93,1.0,0.986626,0.222482,0.814876,6.1453,297000000.0,0.680968,0,CPU_INTENSIVE
1567.2,684.32,2.9732,883045446.75,0.0,0.283601,0.418277,0.324406,2.2902,297000000.0,0.337472,2,BALANCED
2915.39,1152.3,2.4607,730837879.45,0.0,0.957693,0.875294,0.153578,2.5301,297000000.0,0.924734,0,CPU_INTENSIVE
1295.89,1191.3,3.5536,1055429810.92,0.0,0.147947,0.913381,0.517879,1.0878,297000000.0,0.454121,1,MEM_INTENSIVE
1314.05,268.09,2.7438,814920769.57,0.0,0.157025,0.011809,0.247947,4.9015,297000000.0,0.098939,2,BALANCED
2594.52,1249.07,2.3023,683778515.32,0.0,0.797262,0.969794,0.100762,2.0772,297000000.0,0.866275,0,CPU_INTENSIVE
1514.3,811.97,2.9614,879525303.04,1.0,0.25715,0.542942,0.320455,1.865,297000000.0,0.371467,2,BALANCED
2147.69,443.72,3.4074,1011997892.34,0.0,0.573845,0.183318,0.469133,4.8402,297000000.0,0.417634,2,BALANCED
1256.36,1208.93,3.5172,1044600707.21,0.0,0.128182,0.930594,0.505725,1.0392,297000000.0,0.449147,1,MEM_INTENSIVE
2307.81,983.04,4.1484,1232072668.42,0.0,0.653905,0.710001,0.716131,2.3476,297000000.0,0.676344,0,CPU_INTENSIVE
2227.21,540.89,2.2985,682663091.79,0.0,0.613605,0.278217,0.09951,4.1176,297000000.0,0.47945,2,BALANCED
1132.71,503.08,2.1821,648090101.48,0.0,0.066353,0.241293,0.060707,2.2515,297000000.0,0.136329,2,BALANCED
1320.68,881.06,4.3726,1298660831.6,0.0,0.160338,0.610407,0.790865,1.499,297000000.0,0.340366,2,BALANCED
1619.09,818.13,3.689,1095642587.24,0.0,0.309544,0.548955,0.563011,1.979,297000000.0,0.405308,2,BALANCED
2310.23,471.13,4.9377,1466505726.47,1.0,0.655114,0.210087,0.979243,4.9036,297000000.0,0.477103,0,CPU_INTENSIVE
2658.44,864.35,2.7346,812165579.75,0.0,0.829221,0.594096,0.244855,3.0756,297000000.0,0.735171,0,CPU_INTENSIVE
1168.96,1049.0,3.77,1119676833.02,1.0,0.084481,0.774418,0.589985,1.1144,297000000.0,0.360456,1,MEM_INTENSIVE
1159.01,1024.86,2.8788,855005892.69,0.0,0.079506,0.750836,0.292936,1.1309,297000000.0,0.348038,1,MEM_INTENSIVE
2524.15,970.95,2.8358,842237992.9,0.0,0.762073,0.69819,0.278606,2.5997,297000000.0,0.73652,0,CPU_INTENSIVE
2896.3,349.76,2.9785,884610914.03,1.0,0.948148,0.09156,0.326163,8.2809,297000000.0,0.605513,0,CPU_INTENSIVE
1786.5,1016.15,3.4227,1016550140.05,0.0,0.39325,0.742333,0.474243,1.7581,297000000.0,0.532883,1,MEM_INTENSIVE
1628.31,400.68,2.8008,831837881.2,0.0,0.314155,0.141289,0.266934,4.0639,297000000.0,0.245009,2,BALANCED
2204.83,643.06,4.3697,1297806229.73,1.0,0.602417,0.377989,0.789906,3.4287,297000000.0,0.512646,2,BALANCED
1507.78,491.63,4.9561,1471959824.89,0.0,0.253891,0.230103,0.985365,3.0669,297000000.0,0.244376,2,BALANCED
2235.57,261.1,2.5529,758220211.86,0.0,0.617786,0.004985,0.18431,8.562,297000000.0,0.372666,2,BALANCED
1759.44,1202.46,4.2942,1275369279.26,0.0,0.379719,0.92428,0.764724,1.4632,297000000.0,0.597544,1,MEM_INTENSIVE
2499.03,1254.81,3.3829,1004733914.81,0.0,0.749515,0.975404,0.460981,1.9916,297000000.0,0.839871,0,CPU_INTENSIVE
2837.33,510.64,4.6597,1383923101.08,1.0,0.918665,0.248675,0.886558,5.5564,297000000.0,0.650669,0,CPU_INTENSIVE
2296.9,1057.63,3.8438,1141614141.35,0.0,0.648448,0.782838,0.614606,2.1717,297000000.0,0.702204,1,MEM_INTENSIVE
2234.69,411.3,2.6467,786073502.9,1.0,0.617347,0.151664,0.215571,5.4332,297000000.0,0.431074,2,BALANCED
2195.56,708.51,2.7334,811827975.65,0.0,0.597779,0.441901,0.244476,3.0989,297000000.0,0.535428,2,BALANCED
1747.84,712.74,3.2291,959043659.21,1.0,0.373922,0.446032,0.409701,2.4523,297000000.0,0.402766,2,BALANCED
2463.25,715.22,2.0488,608485084.91,0.0,0.731627,0.448458,0.016257,3.444,297000000.0,0.61836,0,CPU_INTENSIVE
2631.53,996.92,4.6073,1368360856.63,0.0,0.815764,0.723559,0.869092,2.6396,297000000.0,0.778882,0,CPU_INTENSIVE
1674.98,881.62,3.8264,1136447758.0,1.0,0.33749,0.610959,0.608808,1.8999,297000000.0,0.446877,2,BALANCED
1443.9,372.64,3.9779,1181448948.56,0.0,0.221952,0.113907,0.659314,3.8748,297000000.0,0.178734,2,BALANCED
2521.91,579.87,2.6158,776886526.76,0.0,0.760953,0.316275,0.20526,4.3491,297000000.0,0.583082,0,CPU_INTENSIVE
2093.63,1197.15,4.6245,1373467430.46,0.0,0.546813,0.919087,0.874823,1.7488,297000000.0,0.695723,1,MEM_INTENSIVE
2700.52,1243.73,3.3965,1008760497.48,1.0,0.850262,0.964581,0.4655,2.1713,297000000.0,0.89599,0,CPU_INTENSIVE
1167.12,655.64,2.7731,823599198.32,1.0,0.083562,0.390276,0.257687,1.7801,297000000.0,0.206248,2,BALANCED
2906.41,456.11,4.8781,1448806931.63,0.0,0.953204,0.19542,0.959379,6.3722,297000000.0,0.65009,0,CPU_INTENSIVE
2281.89,948.24,2.9944,889343622.38,0.0,0.640946,0.676019,0.331474,2.4064,297000000.0,0.654975,1,MEM_INTENSIVE
1373.38,1216.21,2.9054,862897865.9,1.0,0.186692,0.937705,0.301793,1.1292,297000000.0,0.487097,1,MEM_INTENSIVE
2422.33,928.2,3.3539,996107336.24,0.0,0.711163,0.656449,0.451299,2.6097,297000000.0,0.689277,0,CPU_INTENSIVE
1318.99,945.49,2.8118,835114129.42,1.0,0.159493,0.673328,0.270611,1.395,297000000.0,0.365027,1,MEM_INTENSIVE
1324.36,596.35,2.9938,889144694.74,0.0,0.16218,0.332377,0.331251,2.2208,297000000.0,0.230259,2,BALANCED
1380.84,453.64,3.6252,1076689067.35,1.0,0.19042,0.193008,0.541739,3.0439,297000000.0,0.191455,2,BALANCED
2377.79,1222.6,3.2804,974274898.9,0.0,0.688897,0.943947,0.426796,1.9449,297000000.0,0.790917,0,CPU_INTENSIVE
1196.63,299.99,4.1641,1236739669.86,0.0,0.098317,0.042958,0.721369,3.9889,297000000.0,0.076173,2,BALANCED
2686.12,314.18,4.3307,1286224185.97,0.0,0.843058,0.056818,0.776907,8.5496,297000000.0,0.528562,0,CPU_INTENSIVE
1606.68,433.18,4.988,1481450037.8,1.0,0.303338,0.173024,0.996016,3.7091,297000000.0,0.251212,2,BALANCED
2654.02,910.84,4.2052,1248956675.84,0.0,0.827008,0.639494,0.73508,2.9138,297000000.0,0.752003,0,CPU_INTENSIVE
2716.87,444.2,2.0025,594734733.6,0.0,0.858434,0.183792,0.000825,6.1163,297000000.0,0.588578,0,CPU_INTENSIVE
1707.72,382.76,2.5584,759849629.91,0.0,0.353859,0.123787,0.186139,4.4616,297000000.0,0.26183,2,BALANCED
1140.47,314.28,4.7481,1410179393.06,0.0,0.070233,0.056913,0.916026,3.6288,297000000.0,0.064905,2,BALANCED
2964.46,1243.51,2.4277,721031012.55,0.0,0.982231,0.964367,0.142571,2.3839,297000000.0,0.975085,0,CPU_INTENSIVE
2201.61,963.22,2.2886,679706181.01,1.0,0.600805,0.690647,0.096191,2.2857,297000000.0,0.636742,1,MEM_INTENSIVE
1153.28,874.63,4.9598,1473052648.58,0.0,0.076639,0.604134,0.986591,1.3186,297000000.0,0.287637,2,BALANCED
2421.52,1264.22,4.034,1198108294.77,1.0,0.710762,0.984585,0.678012,1.9154,297000000.0,0.820291,0,CPU_INTENSIVE
2734.01,629.43,2.0131,597887986.77,0.0,0.867006,0.364678,0.004364,4.3436,297000000.0,0.666075,0,CPU_INTENSIVE
2874.03,519.51,3.4745,1031938237.19,1.0,0.937015,0.257331,0.491513,5.5322,297000000.0,0.665141,0,CPU_INTENSIVE
1115.39,338.48,4.181,1241766717.21,0.0,0.057693,0.080545,0.727011,3.2953,297000000.0,0.066834,2,BALANCED
1286.6,551.24,2.5851,767771255.67,1.0,0.143299,0.288319,0.195029,2.334,297000000.0,0.201307,2,BALANCED
2106.86,972.72,3.9436,1171258835.47,0.0,0.553431,0.699922,0.647877,2.1659,297000000.0,0.612028,1,MEM_INTENSIVE
2110.02,352.36,2.4629,731484613.38,0.0,0.55501,0.094099,0.154304,5.9883,297000000.0,0.370646,2,BALANCED
2523.02,1200.88,4.75,1410762133.49,0.0,0.761508,0.922739,0.91668,2.101,297000000.0,0.826,0,CPU_INTENSIVE
2856.48,682.71,2.0108,597222074.1,1.0,0.928239,0.416704,0.003616,4.1841,297000000.0,0.723625,0,CPU_INTENSIVE
1218.97,353.64,3.0551,907366830.25,0.0,0.109487,0.095353,0.351702,3.4469,297000000.0,0.103834,2,BALANCED
2581.3,860.38,2.4393,724474631.53,0.0,0.790649,0.590213,0.146436,3.0002,297000000.0,0.710475,0,CPU_INTENSIVE
1709.6,269.31,2.8418,844004460.89,0.0,0.354802,0.012993,0.280589,6.3482,297000000.0,0.218078,2,BALANCED
1548.49,1087.36,4.2798,1271094420.26,0.0,0.274246,0.81187,0.759926,1.4241,297000000.0,0.489295,1,MEM_INTENSIVE
1278.01,1083.22,4.0315,1197363781.84,1.0,0.139005,0.807834,0.677176,1.1798,297000000.0,0.406537,1,MEM_INTENSIVE
2296.19,751.12,3.3181,985460905.11,1.0,0.648094,0.483512,0.43935,3.057,297000000.0,0.582261,2,BALANCED
2036.61,358.33,2.4928,740349768.04,1.0,0.518304,0.099932,0.164253,5.6836,297000000.0,0.350955,2,BALANCED
2908.22,547.7,3.0656,910487052.32,0.0,0.954108,0.284865,0.355204,5.3099,297000000.0,0.686411,0,CPU_INTENSIVE
2796.5,832.48,4.7575,1412971469.95,1.0,0.89825,0.562966,0.91916,3.3593,297000000.0,0.764137,0,CPU_INTENSIVE
1229.67,825.57,3.0366,901873459.68,0.0,0.114835,0.556218,0.345537,1.4895,297000000.0,0.291388,2,BALANCED
2758.85,739.92,4.9141,1459480890.46,0.0,0.879423,0.472574,0.971359,3.7286,297000000.0,0.716683,0,CPU_INTENSIVE
1541.84,756.71,2.1119,627243470.53,0.0,0.27092,0.488976,0.03731,2.0376,297000000.0,0.358142,2,BALANCED
1202.87,572.16,3.6959,1097697043.38,1.0,0.101435,0.308748,0.565317,2.1023,297000000.0,0.18436,2,BALANCED
1158.63,968.82,2.2153,657953389.92,0.0,0.079317,0.696116,0.071777,1.1959,297000000.0,0.326037,1,MEM_INTENSIVE
1677.39,489.55,2.5663,762201998.0,0.0,0.338696,0.228079,0.188779,3.4264,297000000.0,0.294449,2,BALANCED
2903.08,399.54,4.879,1449075966.28,0.0,0.951542,0.14018,0.959681,7.266,297000000.0,0.626997,0,CPU_INTENSIVE
2283.32,982.96,4.1124,1221369931.31,0.0,0.64166,0.709926,0.704119,2.3229,297000000.0,0.668967,1,MEM_INTENSIVE
1966.94,802.16,2.9715,882529859.19,1.0,0.483469,0.533359,0.323827,2.4521,297000000.0,0.503425,2,BALANCED
2329.28,290.42,2.8269,839590830.52,1.0,0.66464,0.03361,0.275635,8.0205,297000000.0,0.412228,0,CPU_INTENSIVE
1381.45,910.06,3.8854,1153972677.51,0.0,0.190727,0.638731,0.628477,1.518,297000000.0,0.369929,2,BALANCED
1180.34,699.77,3.0582,908295680.83,0.0,0.090172,0.433374,0.352745,1.6867,297000000.0,0.227453,2,BALANCED
2158.05,759.36,3.4609,1027901035.33,0.0,0.579027,0.491566,0.486982,2.8419,297000000.0,0.544042,2,BALANCED
2512.59,764.91,3.4377,1020987348.08,1.0,0.756294,0.49698,0.479223,3.2848,297000000.0,0.652568,0,CPU_INTENSIVE
2885.02,582.83,2.7678,822041721.96,0.0,0.942509,0.319174,0.255939,4.95,297000000.0,0.693175,0,CPU_INTENSIVE
2437.38,304.5,2.1857,649139960.03,1.0,0.71869,0.047364,0.061885,8.0045,297000000.0,0.450159,0,CPU_INTENSIVE
2199.24,329.28,4.8002,1425649025.95,0.0,0.599619,0.071565,0.933388,6.6789,297000000.0,0.388397,2,BALANCED
2092.11,887.44,2.8757,854077911.76,1.0,0.546054,0.616639,0.291894,2.3575,297000000.0,0.574288,2,BALANCED
2474.92,360.23,2.2567,670231858.15,0.0,0.73746,0.101786,0.085558,6.8704,297000000.0,0.483191,0,CPU_INTENSIVE
1024.93,700.45,4.123,1224543690.88,0.0,0.012466,0.434036,0.707681,1.4632,297000000.0,0.181094,2,BALANCED
2208.61,1123.2,3.2195,956193463.56,0.0,0.604307,0.846874,0.406502,1.9664,297000000.0,0.701334,1,MEM_INTENSIVE
2012.95,484.39,4.8324,1435233771.17,1.0,0.506473,0.223036,0.944146,4.1556,297000000.0,0.393098,2,BALANCED
1052.4,504.5,3.1001,920718617.08,0.0,0.026201,0.242674,0.366688,2.086,297000000.0,0.112791,2,BALANCED
2049.34,1160.32,2.877,854473360.35,0.0,0.524668,0.883127,0.292338,1.7662,297000000.0,0.668051,1,MEM_INTENSIVE
1680.28,1097.5,2.4728,734422948.34,1.0,0.340139,0.821773,0.157602,1.531,297000000.0,0.532793,1,MEM_INTENSIVE
2005.99,944.01,4.3866,1302812954.17,0.0,0.502995,0.671888,0.795525,2.125,297000000.0,0.570552,1,MEM_INTENSIVE
2547.7,658.14,2.0986,623285094.21,1.0,0.77385,0.39271,0.032868,3.8711,297000000.0,0.621394,0,CPU_INTENSIVE
1077.45,592.84,3.4865,1035482785.07,0.0,0.038723,0.328944,0.495491,1.8174,297000000.0,0.154811,2,BALANCED
2121.2,748.14,4.0338,1198047036.46,0.0,0.560599,0.480609,0.677943,2.8353,297000000.0,0.528603,2,BALANCED
1636.13,610.52,3.7554,1115366709.08,0.0,0.318064,0.346214,0.585148,2.6799,297000000.0,0.329324,2,BALANCED
1629.4,594.25,4.0821,1212394106.75,0.0,0.3147,0.330318,0.694045,2.742,297000000.0,0.320947,2,BALANCED
1270.1,707.63,4.6781,1389401116.13,1.0,0.135051,0.441042,0.892706,1.7949,297000000.0,0.257447,2,BALANCED
2710.33,423.09,3.5217,1045958531.52,0.0,0.855164,0.163178,0.507249,6.406,297000000.0,0.57837,0,CPU_INTENSIVE
1020.26,1193.37,3.3648,999338377.55,0.0,0.010129,0.915397,0.454925,0.8549,297000000.0,0.372236,1,MEM_INTENSIVE
1573.49,1143.07,4.7672,1415849110.43,0.0,0.286744,0.866276,0.92239,1.3765,297000000.0,0.518557,1,MEM_INTENSIVE
1405.36,957.69,3.6469,1083139457.28,0.0,0.202678,0.685247,0.548978,1.4674,297000000.0,0.395706,1,MEM_INTENSIVE
1878.54,530.96,2.4149,717213718.33,0.0,0.439272,0.268514,0.138287,3.538,297000000.0,0.370969,2,BALANCED
2948.22,285.02,4.2213,1253736811.11,0.0,0.97411,0.028344,0.740445,10.3438,297000000.0,0.595803,0,CPU_INTENSIVE
1149.56,368.81,4.0759,1210533774.72,0.0,0.074782,0.11017,0.691957,3.1169,297000000.0,0.088937,2,BALANCED
1137.65,1110.45,3.5703,1060370648.43,0.0,0.068827,0.834423,0.523424,1.0245,297000000.0,0.375066,1,MEM_INTENSIVE
2755.98,1088.01,3.5477,1053665916.55,1.0,0.877991,0.812508,0.515899,2.5331,297000000.0,0.851798,0,CPU_INTENSIVE
2011.95,359.23,3.9765,1181031918.29,1.0,0.505976,0.100811,0.658846,5.6007,297000000.0,0.34391,2,BALANCED
2022.35,311.69,2.8985,860865628.83,1.0,0.511173,0.054382,0.299512,6.4884,297000000.0,0.328457,2,BALANCED
2240.06,1061.67,2.1719,645056932.5,0.0,0.620032,0.786787,0.057303,2.1099,297000000.0,0.686734,1,MEM_INTENSIVE
2721.54,606.48,3.977,1181172622.78,0.0,0.860768,0.342269,0.659004,4.4874,297000000.0,0.653368,0,CPU_INTENSIVE
1308.38,797.35,2.2591,670946469.98,0.0,0.154191,0.528662,0.08636,1.6409,297000000.0,0.303979,2,BALANCED
2848.58,1097.33,3.6876,1095212555.59,0.0,0.92429,0.821613,0.562528,2.5959,297000000.0,0.883219,0,CPU_INTENSIVE
2969.21,509.85,2.2278,661669994.02,0.0,0.984607,0.247902,0.075948,5.8237,297000000.0,0.689925,0,CPU_INTENSIVE
1657.57,586.07,2.0213,600313050.57,0.0,0.328786,0.322339,0.007085,2.8283,297000000.0,0.326207,2,BALANCED
1528.07,448.37,2.1213,630024850.87,0.0,0.264034,0.187859,0.040432,3.4081,297000000.0,0.233564,2,BALANCED
2757.94,600.75,4.0372,1199055121.22,0.0,0.878969,0.336671,0.679074,4.5908,297000000.0,0.66205,0,CPU_INTENSIVE
1656.2,1097.36,4.0756,1210464776.76,0.0,0.328101,0.821641,0.69188,1.5093,297000000.0,0.525517,1,MEM_INTENSIVE
1001.98,291.93,4.9726,1476861467.1,0.0,0.000992,0.035091,0.990866,3.4322,297000000.0,0.014632,2,BALANCED
2875.13,1179.96,2.0613,612214697.98,0.0,0.937565,0.902303,0.020443,2.4366,297000000.0,0.92346,0,CPU_INTENSIVE
1902.29,1064.51,2.0201,599983763.69,1.0,0.451146,0.789558,0.006716,1.787,297000000.0,0.586511,1,MEM_INTENSIVE
2502.65,1068.05,3.8591,1146165709.68,0.0,0.751324,0.793021,0.619715,2.3432,297000000.0,0.768003,0,CPU_INTENSIVE
1620.73,1245.97,3.3176,985338051.7,0.0,0.310363,0.966764,0.439212,1.3008,297000000.0,0.572923,1,MEM_INTENSIVE
2104.67,675.33,3.658,1086430364.06,0.0,0.552333,0.409502,0.552672,3.1165,297000000.0,0.495201,2,BALANCED
2653.43,1186.87,4.7963,1424510241.5,0.0,0.826715,0.909051,0.93211,2.2357,297000000.0,0.859649,0,CPU_INTENSIVE
1884.3,978.17,4.515,1340946319.84,0.0,0.442149,0.70524,0.838324,1.9264,297000000.0,0.547385,1,MEM_INTENSIVE
2399.96,1023.72,4.0292,1196666855.06,0.0,0.699981,0.749729,0.676394,2.3443,297000000.0,0.71988,0,CPU_INTENSIVE
1417.29,766.34,3.7648,1118147282.15,1.0,0.208645,0.498375,0.588269,1.8494,297000000.0,0.324537,2,BALANCED
2711.93,880.67,2.3874,709060471.54,0.0,0.855963,0.610025,0.129136,3.0794,297000000.0,0.757587,0,CPU_INTENSIVE
2434.11,1032.5,3.1761,943309833.52,0.0,0.717057,0.7583,0.392042,2.3575,297000000.0,0.733554,0,CPU_INTENSIVE
1828.06,840.2,2.0019,594572292.6,0.0,0.414028,0.570509,0.000642,2.1757,297000000.0,0.47662,2,BALANCED
2436.35,836.72,3.4897,1036433905.99,0.0,0.718176,0.567109,0.496559,2.9118,297000000.0,0.657749,0,CPU_INTENSIVE
